Torque,Biceps,Triceps,Envelope
12.2111,-3.17383E-05,6.40869E-05,11.9629
12.15,-3.2959E-05,6.16455E-05,11.9629
11.9667,-1.40381E-05,6.28662E-05,11.963
11.9057,1.70898E-05,5.7373E-05,11.963
11.7835,5.24902E-05,5.43213E-05,11.963
11.8921,9.21631E-05,5.76782E-05,11.963
11.7428,0.000116577,5.49316E-05,11.963
11.8581,0.000126343,5.61523E-05,11.963
12.1704,0.000122375,5.5542E-05,11.963
12.1772,0.000108337,6.83594E-05,11.963
12.1364,7.20215E-05,6.86646E-05,11.963
12.3333,5.31006E-05,6.86646E-05,11.963
11.9735,4.42505E-05,6.19507E-05,11.963
11.9328,4.91333E-05,5.7373E-05,11.9629
11.7903,4.30298E-05,5.64575E-05,11.9629
11.7563,2.2583E-05,6.43921E-05,11.9629
11.8038,-8.54492E-06,5.67627E-05,11.9629
12.0821,-4.21143E-05,5.98145E-05,11.9628
11.7767,-3.23486E-05,5.79834E-05,11.9628
12.1432,-5.49316E-06,5.92041E-05,11.9628
12.15,1.61743E-05,5.5542E-05,11.9628
12.1025,4.42505E-05,7.23267E-05,11.9627
11.9735,5.18799E-05,6.56128E-05,11.9627
11.8989,5.09644E-05,6.83594E-05,11.9626
11.8921,5.85937E-05,7.38525E-05,11.9626
11.6817,5.67627E-05,6.56128E-05,11.9626
11.7495,6.7749E-05,6.53076E-05,11.9625
12.1704,8.14819E-05,7.14111E-05,11.9625
12.1229,5.40161E-05,7.78198E-05,11.9624
11.9667,2.74658E-05,6.46973E-05,11.9624
12.1907,1.15967E-05,5.7373E-05,11.9623
12.1432,1.28174E-05,4.8523E-05,11.9623
11.8717,2.28882E-05,4.66919E-05,11.9622
11.736,8.54492E-06,5.15747E-05,11.9622
11.8242,0,6.68335E-05,11.9621
11.7971,7.62939E-06,5.52368E-05,11.9621
11.6002,1.25122E-05,4.60815E-05,11.962
12.0482,1.95312E-05,4.57764E-05,11.9619
12.1364,4.02832E-05,5.5542E-05,11.9619
12.1161,3.26538E-05,6.19507E-05,11.9618
12.0753,2.89917E-05,5.82886E-05,11.9618
12.1704,3.20435E-05,5.92041E-05,11.9617
11.96,1.83105E-05,5.15747E-05,11.9616
11.7631,2.10571E-05,5.82886E-05,11.9616
11.8106,3.23486E-05,5.82886E-05,11.9615
11.8174,3.54004E-05,5.79834E-05,11.9614
11.8038,2.16675E-05,6.34766E-05,11.9614
12.1704,7.32422E-06,5.88989E-05,11.9613
12.0889,-9.15527E-06,6.01196E-05,11.9612
12.1364,-4.94385E-05,6.65283E-05,11.9612
12.0821,-6.5918E-05,6.10352E-05,11.9611
12.0346,-6.073E-05,6.53076E-05,11.961
11.9667,3.05176E-06,5.85937E-05,11.961
11.9057,6.04248E-05,5.52368E-05,11.9609
11.5391,0.000112305,6.5918E-05,11.9608
11.8242,0.000151062,6.19507E-05,11.9608
11.8106,0.000152283,6.80542E-05,11.9607
12.1093,0.000149231,7.47681E-05,11.9606
12.3401,0.000133972,6.43921E-05,11.9605
12.1568,0.000102234,6.31714E-05,11.9605
12.2043,0.000101624,6.71387E-05,11.9604
12.055,9.21631E-05,7.72095E-05,11.9603
11.9328,5.40161E-05,6.43921E-05,11.9602
12.0007,3.78418E-05,5.95093E-05,11.9602
11.8853,1.0376E-05,5.70679E-05,11.9601
11.5798,-5.49316E-06,5.61523E-05,11.96
11.8581,1.52588E-06,5.70679E-05,11.96
12.15,3.96729E-06,5.34058E-05,11.9599
12.1297,1.09863E-05,5.67627E-05,11.9598
12.2043,8.8501E-06,4.79126E-05,11.9597
12.184,1.28174E-05,5.67627E-05,11.9597
12.1229,9.15527E-06,6.37817E-05,11.9596
11.8514,-3.05176E-06,6.80542E-05,11.9595
11.9192,-1.28174E-05,6.71387E-05,11.9595
11.9803,-1.89209E-05,7.56836E-05,11.9594
11.8446,-5.31006E-05,6.56128E-05,11.9593
11.7903,-7.87353E-05,7.14111E-05,11.9593
12.2315,-7.14111E-05,5.92041E-05,11.9592
12.2247,-5.46265E-05,6.46973E-05,11.9591
12.1704,-1.46484E-05,5.79834E-05,11.9591
12.0686,3.08228E-05,5.7373E-05,11.959
12.1432,7.56836E-05,6.22559E-05,11.9589
11.9464,9.552E-05,6.68335E-05,11.9589
11.831,0.000117187,5.67627E-05,11.9588
11.8446,0.000137634,5.24902E-05,11.9587
11.8989,0.000142212,5.43213E-05,11.9587
11.9328,0.000117187,5.31006E-05,11.9586
12.0753,0.000108948,5.46265E-05,11.9585
12.1907,0.000103455,5.06592E-05,11.9585
12.1636,9.24683E-05,3.96729E-05,11.9584
12.021,6.53076E-05,6.28662E-05,11.9584
11.9939,4.5166E-05,6.65283E-05,11.9583
11.9871,2.86865E-05,6.62231E-05,11.9583
11.9057,-6.10352E-06,6.50024E-05,11.9582
11.926,-2.28882E-05,7.08008E-05,11.9582
11.7971,-5.70679E-05,6.98853E-05,11.9581
12.0821,-3.90625E-05,6.86646E-05,11.9581
12.1161,-1.31226E-05,7.99561E-05,11.958
12.0618,-2.13623E-06,6.95801E-05,11.958
12.1975,2.01416E-05,6.04248E-05,11.9579
12.1568,3.8147E-05,6.13403E-05,11.9579
11.702,5.34058E-05,6.37817E-05,11.9578
11.9396,5.61523E-05,6.56128E-05,11.9578
11.8921,5.06592E-05,5.64575E-05,11.9577
11.8174,5.88989E-05,6.19507E-05,11.9577
11.9124,5.46265E-05,5.70679E-05,11.9577
12.0482,5.06592E-05,4.97437E-05,11.9576
12.1364,3.75366E-05,4.8523E-05,11.9576
12.0618,2.62451E-05,5.52368E-05,11.9576
12.0821,1.7395E-05,6.7749E-05,11.9575
12.2247,2.34985E-05,6.68335E-05,11.9575
11.9871,1.06812E-05,6.40869E-05,11.9575
11.607,-4.88281E-06,6.86646E-05,11.9575
11.9464,-1.64795E-05,5.7373E-05,11.9574
11.831,-2.10571E-05,6.31714E-05,11.9574
11.7699,-2.28882E-05,5.92041E-05,11.9574
12.184,1.2207E-06,5.31006E-05,11.9574
12.0821,4.8523E-05,6.16455E-05,11.9574
12.1161,9.49097E-05,5.95093E-05,11.9574
12.021,9.67407E-05,6.92749E-05,11.9573
12.1025,9.79614E-05,7.20215E-05,11.9573
11.9667,8.91113E-05,6.98853E-05,11.9573
11.9124,7.99561E-05,5.98145E-05,11.9573
11.6884,7.04956E-05,6.16455E-05,11.9573
11.8921,4.91333E-05,7.14111E-05,11.9573
11.7631,4.24194E-05,6.53076E-05,11.9573
12.1025,4.94385E-05,6.31714E-05,11.9573
12.0143,4.15039E-05,5.79834E-05,11.9573
12.15,3.08228E-05,5.70679E-05,11.9573
12.1772,3.72314E-05,6.86646E-05,11.9573
12.0346,2.83813E-05,5.92041E-05,11.9574
11.926,2.47192E-05,6.28662E-05,11.9574
11.96,2.13623E-05,5.70679E-05,11.9574
11.8717,3.05176E-06,5.88989E-05,11.9574
11.7563,8.8501E-06,6.40869E-05,11.9574
11.7971,6.10352E-07,5.58472E-05,11.9574
12.1161,-1.31226E-05,5.88989E-05,11.9575
11.9803,-8.54492E-06,6.56128E-05,11.9575
12.0143,8.23975E-06,5.79834E-05,11.9575
12.1364,-3.05176E-07,5.95093E-05,11.9575
12.1364,-2.44141E-05,7.04956E-05,11.9576
11.9464,-4.57764E-06,6.68335E-05,11.9576
11.9124,1.80054E-05,6.40869E-05,11.9576
11.9328,4.02832E-05,6.28662E-05,11.9577
11.8038,4.05884E-05,6.34766E-05,11.9577
11.7428,4.24194E-05,6.43921E-05,11.9578
12.1975,2.31934E-05,5.70679E-05,11.9578
12.15,2.62451E-05,5.67627E-05,11.9579
11.8785,5.58472E-05,6.13403E-05,11.9579
12.1568,8.36182E-05,5.43213E-05,11.9579
12.1297,9.24683E-05,4.15039E-05,11.958
11.8785,6.37817E-05,4.42505E-05,11.9581
12.0414,5.18799E-05,6.31714E-05,11.9581
11.831,4.66919E-05,5.31006E-05,11.9582
11.8242,7.08008E-05,5.43213E-05,11.9582
11.6817,7.75146E-05,5.21851E-05,11.9583
12.0346,9.82666E-05,6.5918E-05,11.9583
12.1704,8.72803E-05,7.01904E-05,11.9584
12.1364,6.31714E-05,6.53076E-05,11.9585
11.8106,4.02832E-05,7.01904E-05,11.9585
12.1297,2.53296E-05,6.68335E-05,11.9586
11.9532,2.34985E-05,7.75146E-05,11.9587
11.8853,2.41089E-05,7.14111E-05,11.9588
11.96,1.7395E-05,5.61523E-05,11.9588
11.7767,1.52588E-06,6.40869E-05,11.9589
11.8649,-2.0752E-05,6.04248E-05,11.959
11.9532,-1.64795E-05,5.82886E-05,11.9591
12.0482,-1.49536E-05,5.7373E-05,11.9592
12.1568,3.66211E-06,5.49316E-05,11.9592
12.1093,8.8501E-06,5.5542E-05,11.9593
11.831,2.28882E-05,5.67627E-05,11.9594
11.9057,3.2959E-05,6.04248E-05,11.9595
11.8649,1.77002E-05,5.40161E-05,11.9596
11.8106,8.54492E-06,6.7749E-05,11.9597
11.6274,-6.71387E-06,6.13403E-05,11.9598
11.926,1.12915E-05,6.2561E-05,11.9599
12.0821,3.20435E-05,7.01904E-05,11.96
11.9735,4.27246E-05,6.31714E-05,11.9601
12.0821,4.57764E-05,7.41577E-05,11.9602
12.1772,5.64575E-05,6.80542E-05,11.9603
12.0143,6.10352E-05,6.46973E-05,11.9604
11.8242,6.68335E-05,6.7749E-05,11.9605
11.8989,6.37817E-05,5.49316E-05,11.9606
11.7767,5.43213E-05,4.76074E-05,11.9607
11.6409,3.9978E-05,5.15747E-05,11.9608
11.8649,6.10352E-06,5.34058E-05,11.9609
12.0686,-5.49316E-06,5.40161E-05,11.961
12.0278,-1.7395E-05,5.95093E-05,11.9611
12.055,-7.93457E-06,5.24902E-05,11.9612
12.0753,9.76562E-06,5.79834E-05,11.9614
11.96,1.00708E-05,6.86646E-05,11.9615
11.8853,2.13623E-05,6.073E-05,11.9616
11.7971,4.76074E-05,7.08008E-05,11.9617
11.8785,7.53784E-05,6.34766E-05,11.9618
11.7224,9.18579E-05,6.19507E-05,11.9619
11.8174,0.000108643,7.04956E-05,11.9621
12.1093,9.76563E-05,6.80542E-05,11.9622
12.1025,8.54492E-05,6.37817E-05,11.9623
12.055,8.14819E-05,6.2561E-05,11.9624
12.1772,6.46973E-05,6.43921E-05,11.9625
11.8989,4.82178E-05,6.22559E-05,11.9627
11.8649,6.28662E-05,6.01196E-05,11.9628
11.7699,6.04248E-05,5.34058E-05,11.9629
11.6952,4.42505E-05,4.97437E-05,11.963
11.7631,4.30298E-05,5.7373E-05,11.9631
12.0143,3.50952E-05,6.01196E-05,11.9633
11.7156,2.34985E-05,6.50024E-05,11.9634
12.1025,1.98364E-05,7.20215E-05,11.9635
12.1161,3.05176E-06,6.71387E-05,11.9636
12.1025,-2.56348E-05,6.43921E-05,11.9638
12.0753,-4.36401E-05,6.19507E-05,11.9639
11.8785,-4.36401E-05,7.26318E-05,11.964
11.8717,-4.57764E-05,7.2937E-05,11.9641
11.6952,-2.41089E-05,7.04956E-05,11.9643
11.6884,-1.0376E-05,6.46973E-05,11.9644
12.1093,-1.12915E-05,6.74438E-05,11.9645
12.055,4.88281E-06,4.63867E-05,11.9646
11.8174,1.43433E-05,6.13403E-05,11.9648
12.1093,3.08228E-05,5.95093E-05,11.9649
12.1161,4.39453E-05,5.95093E-05,11.965
11.8649,4.02832E-05,5.85937E-05,11.9651
11.7631,4.3335E-05,5.98145E-05,11.9652
11.8174,5.49316E-05,6.37817E-05,11.9654
11.8038,6.5918E-05,6.22559E-05,11.9655
11.5595,5.95093E-05,5.92041E-05,11.9656
12.0482,5.95093E-05,5.85937E-05,11.9657
12.1364,6.2561E-05,5.43213E-05,11.9658
12.0957,6.04248E-05,5.95093E-05,11.966
12.021,6.16455E-05,5.76782E-05,11.9661
12.1772,6.5918E-05,5.82886E-05,11.9662
11.9464,6.34766E-05,5.37109E-05,11.9663
11.7835,7.59888E-05,6.37817E-05,11.9664
11.6884,8.48389E-05,6.22559E-05,11.9665
11.7631,8.69751E-05,6.04248E-05,11.9667
11.702,7.65991E-05,6.56128E-05,11.9668
12.021,6.37817E-05,5.70679E-05,11.9669
12.0482,5.85937E-05,5.61523E-05,11.967
12.1093,4.11987E-05,6.04248E-05,11.9671
12.055,2.7771E-05,5.46265E-05,11.9672
12.0346,4.27246E-06,5.79834E-05,11.9673
11.9396,-4.27246E-06,6.073E-05,11.9674
11.8989,-1.19019E-05,5.34058E-05,11.9675
11.6002,-3.72314E-05,5.88989E-05,11.9676
11.8174,-3.479E-05,6.10352E-05,11.9677
11.7088,-3.05176E-05,6.65283E-05,11.9678
12.0482,-1.64795E-05,6.34766E-05,11.9679
12.2247,-9.15527E-07,6.16455E-05,11.968
12.0957,2.74658E-05,6.68335E-05,11.9681
12.1297,3.2959E-05,7.47681E-05,11.9682
12.0414,3.50952E-05,7.08008E-05,11.9683
11.8174,4.24194E-05,6.01196E-05,11.9684
11.8921,3.63159E-05,6.10352E-05,11.9685
11.7971,1.28174E-05,5.52368E-05,11.9686
11.4509,1.00708E-05,5.7373E-05,11.9686
11.6952,3.23486E-05,5.12695E-05,11.9687
12.0482,5.46265E-05,5.88989E-05,11.9688
12.0143,2.19727E-05,6.83594E-05,11.9689
12.245,2.53296E-05,5.92041E-05,11.969
12.0753,4.97437E-05,5.88989E-05,11.969
12.1025,5.92041E-05,6.53076E-05,11.9691
11.7903,6.34766E-05,6.53076E-05,11.9692
11.8038,8.66699E-05,7.1106E-05,11.9692
11.8785,0.000101624,6.92749E-05,11.9693
11.7495,8.27026E-05,6.65283E-05,11.9694
11.4373,6.71387E-05,6.10352E-05,11.9694
12.0686,5.98145E-05,6.13403E-05,11.9695
12.0482,5.46265E-05,5.70679E-05,11.9696
12.0143,5.09644E-05,5.06592E-05,11.9696
12.0821,3.72314E-05,5.95093E-05,11.9697
12.0346,9.15527E-06,6.43921E-05,11.9697
11.8378,-6.40869E-06,6.68335E-05,11.9698
11.6884,-3.96729E-06,5.92041E-05,11.9698
11.7224,2.13623E-06,6.43921E-05,11.9699
11.7971,-9.15527E-07,6.37817E-05,11.9699
11.7156,-6.10352E-06,5.64575E-05,11.97
11.926,-2.19727E-05,6.50024E-05,11.97
12.0957,-2.96021E-05,6.43921E-05,11.97
12.0821,-3.08228E-05,6.5918E-05,11.9701
12.021,-4.88281E-06,6.92749E-05,11.9701
11.8717,2.34985E-05,6.28662E-05,11.9701
11.8785,6.16455E-05,6.74438E-05,11.9701
11.8106,8.94165E-05,7.20215E-05,11.9702
11.6681,0.000105896,6.53076E-05,11.9702
11.6749,0.000101929,5.64575E-05,11.9702
11.8106,0.000108337,5.61523E-05,11.9702
12.0007,9.67407E-05,5.40161E-05,11.9702
11.9735,8.30078E-05,6.22559E-05,11.9702
12.0821,4.66919E-05,5.85937E-05,11.9702
12.055,-1.95312E-05,5.52368E-05,11.9702
11.8446,-3.60107E-05,5.70679E-05,11.9702
11.7495,-2.53296E-05,5.64575E-05,11.9702
11.831,-3.66211E-06,6.83594E-05,11.9702
11.7835,1.89209E-05,6.62231E-05,11.9702
11.7292,4.11987E-05,6.10352E-05,11.9702
11.8514,5.95093E-05,5.64575E-05,11.9702
12.0821,7.14111E-05,6.50024E-05,11.9702
12.0482,6.50024E-05,5.37109E-05,11.9702
12.0007,8.72803E-05,5.64575E-05,11.9701
12.1364,9.85718E-05,5.58472E-05,11.9701
11.9939,9.30786E-05,6.13403E-05,11.9701
11.5934,6.95801E-05,5.43213E-05,11.9701
11.8106,6.40869E-05,5.58472E-05,11.97
11.7563,3.32642E-05,5.52368E-05,11.97
11.702,-3.05176E-07,6.5918E-05,11.9699
12.0075,-1.67847E-05,6.28662E-05,11.9699
11.9871,-4.21143E-05,6.53076E-05,11.9698
12.0414,-4.66919E-05,7.90405E-05,11.9698
12.0075,-4.66919E-05,6.04248E-05,11.9697
12.0075,-3.32642E-05,5.7373E-05,11.9697
11.9871,3.66211E-06,6.19507E-05,11.9696
11.8717,1.25122E-05,7.23267E-05,11.9696
11.4984,2.65503E-05,6.71387E-05,11.9695
11.8038,5.98145E-05,5.88989E-05,11.9694
11.7156,7.65991E-05,5.58472E-05,11.9693
11.9396,9.12476E-05,4.63867E-05,11.9693
12.2111,9.58252E-05,3.78418E-05,11.9692
12.0143,7.14111E-05,5.15747E-05,11.9691
12.0482,3.9978E-05,4.57764E-05,11.969
11.9328,9.46045E-06,5.12695E-05,11.9689
11.8581,-2.13623E-06,6.073E-05,11.9688
11.8785,-3.66211E-06,6.53076E-05,11.9687
11.7971,-1.0376E-05,6.22559E-05,11.9686
11.4373,1.15967E-05,5.95093E-05,11.9685
11.7156,-4.88281E-06,6.68335E-05,11.9684
11.9939,1.52588E-06,6.04248E-05,11.9683
12.021,2.80762E-05,6.40869E-05,11.9682
12.0753,4.82178E-05,6.65283E-05,11.9681
12.0686,5.95093E-05,7.1106E-05,11.9679
12.1025,8.02612E-05,7.65991E-05,11.9678
11.7835,9.39941E-05,6.65283E-05,11.9677
11.8446,7.14111E-05,6.22559E-05,11.9675
11.8785,6.2561E-05,6.04248E-05,11.9674
11.7495,6.31714E-05,5.95093E-05,11.9673
11.5595,5.12695E-05,6.68335E-05,11.9671
12.055,4.97437E-05,6.37817E-05,11.967
12.0346,4.60815E-05,5.85937E-05,11.9668
12.0007,2.89917E-05,5.7373E-05,11.9667
11.9124,3.32642E-05,5.58472E-05,11.9665
12.0753,2.7771E-05,5.5542E-05,11.9664
11.8581,1.80054E-05,6.16455E-05,11.9662
11.7292,1.98364E-05,5.24902E-05,11.966
11.7903,2.16675E-05,5.64575E-05,11.9659
11.8446,1.37329E-05,6.65283E-05,11.9657
11.6749,-1.58691E-05,6.86646E-05,11.9655
11.96,-5.43213E-05,7.2937E-05,11.9653
12.1093,-8.30078E-05,6.98853E-05,11.9651
12.1025,-8.75854E-05,7.1106E-05,11.965
11.9939,-5.61523E-05,7.44629E-05,11.9648
11.9667,-7.62939E-06,6.04248E-05,11.9646
11.8989,3.9978E-05,6.53076E-05,11.9644
11.8242,6.5918E-05,6.50024E-05,11.9642
11.7767,0.000105286,5.5542E-05,11.964
11.7224,0.000133667,5.40161E-05,11.9638
11.7495,0.000143127,5.98145E-05,11.9636
12.0143,0.000135193,6.65283E-05,11.9633
11.9667,0.000137024,5.64575E-05,11.9631
12.0957,0.000115662,5.31006E-05,11.9629
12.0889,6.46973E-05,5.06592E-05,11.9627
11.8446,2.56348E-05,4.02832E-05,11.9625
11.9057,7.93457E-06,4.8523E-05,11.9622
11.8853,7.32422E-06,6.37817E-05,11.962
11.8174,1.95312E-05,7.08008E-05,11.9618
11.9396,1.5564E-05,6.89697E-05,11.9615
11.6817,3.02124E-05,7.23267E-05,11.9613
12.0889,3.93677E-05,6.073E-05,11.961
12.0075,4.30298E-05,5.70679E-05,11.9608
12.0075,2.99072E-05,5.21851E-05,11.9605
12.1229,4.73022E-05,5.06592E-05,11.9603
12.0686,3.93677E-05,5.37109E-05,11.96
11.5323,4.27246E-05,5.06592E-05,11.9598
11.8785,3.90625E-05,4.15039E-05,11.9595
11.8106,2.13623E-05,5.64575E-05,11.9593
11.736,-1.83105E-06,6.34766E-05,11.959
11.7903,-1.83105E-06,6.50024E-05,11.9587
12.0482,-4.27246E-06,6.46973E-05,11.9585
12.0686,1.52588E-06,7.50732E-05,11.9582
11.9667,2.28882E-05,6.80542E-05,11.9579
12.055,5.06592E-05,6.5918E-05,11.9576
12.1161,6.04248E-05,7.69043E-05,11.9573
11.8989,5.40161E-05,6.62231E-05,11.9571
11.6477,5.61523E-05,6.98853E-05,11.9568
11.8649,5.43213E-05,7.32422E-05,11.9565
11.736,4.69971E-05,6.74438E-05,11.9562
11.7224,2.10571E-05,6.13403E-05,11.9559
11.9057,-9.76562E-06,5.64575E-05,11.9556
12.0346,-3.8147E-05,6.34766E-05,11.9553
12.0482,-4.66919E-05,6.37817E-05,11.955
11.9328,-4.21143E-05,5.52368E-05,11.9547
12.0007,-7.01904E-06,5.46265E-05,11.9544
11.8853,2.10571E-05,5.49316E-05,11.9541
11.831,4.45557E-05,6.37817E-05,11.9538
11.7088,5.24902E-05,5.61523E-05,11.9535
11.8174,4.39453E-05,6.71387E-05,11.9531
11.8174,5.06592E-05,6.22559E-05,11.9528
11.9803,4.69971E-05,6.31714E-05,11.9525
11.9328,6.83594E-05,5.67627E-05,11.9522
12.1025,7.47681E-05,6.16455E-05,11.9519
12.0753,4.88281E-05,6.43921E-05,11.9516
11.9939,4.42505E-05,5.5542E-05,11.9512
11.8378,4.3335E-05,5.70679E-05,11.9509
11.8649,3.69263E-05,5.79834E-05,11.9506
11.7563,4.60815E-05,6.31714E-05,11.9503
11.6545,5.43213E-05,6.04248E-05,11.9499
11.8785,4.48608E-05,6.22559E-05,11.9496
12.0482,2.50244E-05,6.37817E-05,11.9493
11.8174,2.71606E-05,5.95093E-05,11.9489
12.0618,3.44849E-05,5.92041E-05,11.9486
12.0889,3.35693E-05,5.82886E-05,11.9482
11.96,3.72314E-05,5.67627E-05,11.9479
11.9871,5.46265E-05,4.8523E-05,11.9476
11.831,5.85937E-05,4.73022E-05,11.9472
11.831,5.12695E-05,5.76782E-05,11.9469
11.6681,4.48608E-05,6.16455E-05,11.9465
11.8785,4.66919E-05,6.62231E-05,11.9462
12.1297,4.54712E-05,7.56836E-05,11.9458
12.0753,4.30298E-05,6.80542E-05,11.9455
11.7495,2.59399E-05,7.2937E-05,11.9451
12.1093,1.80054E-05,4.97437E-05,11.9448
11.96,-7.93457E-06,5.5542E-05,11.9444
11.8106,-6.71387E-06,6.01196E-05,11.9441
11.9871,9.15527E-07,5.67627E-05,11.9437
11.7428,8.23975E-06,5.70679E-05,11.9434
11.7292,9.46045E-06,6.7749E-05,11.943
11.831,-2.71606E-05,6.53076E-05,11.9427
11.9803,-3.05176E-05,6.50024E-05,11.9423
12.1025,-2.7771E-05,7.44629E-05,11.942
12.0686,-3.05176E-06,6.86646E-05,11.9416
11.7631,4.42505E-05,7.20215E-05,11.9413
11.9735,9.67407E-05,6.98853E-05,11.9409
11.8921,0.00012207,6.2561E-05,11.9405
11.8038,0.000130615,5.7373E-05,11.9402
11.8853,0.000148621,5.82886E-05,11.9398
11.6749,0.000118408,6.89697E-05,11.9395
12.0007,9.00269E-05,6.13403E-05,11.9391
11.8853,4.36401E-05,5.12695E-05,11.9388
11.9871,-6.10352E-06,4.76074E-05,11.9384
12.0889,-2.04468E-05,5.06592E-05,11.938
12.0482,-3.23486E-05,4.82178E-05,11.9377
11.6817,-2.50244E-05,4.79126E-05,11.9373
11.8514,-2.71606E-05,5.43213E-05,11.937
11.8038,-2.31934E-05,6.19507E-05,11.9366
11.7292,1.0376E-05,6.56128E-05,11.9362
11.512,3.90625E-05,6.74438E-05,11.9359
12.0414,6.31714E-05,5.92041E-05,11.9355
12.0482,7.04956E-05,6.98853E-05,11.9352
11.9464,9.64355E-05,7.23267E-05,11.9348
12.0618,0.000117187,7.14111E-05,11.9344
12.1568,9.552E-05,6.92749E-05,11.9341
11.9057,7.50732E-05,5.5542E-05,11.9337
11.7699,6.43921E-05,5.58472E-05,11.9334
11.8717,6.80542E-05,5.5542E-05,11.933
11.7563,4.97437E-05,5.61523E-05,11.9327
11.6206,2.19727E-05,6.56128E-05,11.9323
11.9124,5.49316E-06,6.28662E-05,11.9319
12.0618,-7.93457E-06,5.92041E-05,11.9316
12.0346,-1.06812E-05,5.79834E-05,11.9312
12.0618,-7.32422E-06,6.16455E-05,11.9309
12.0753,-1.49536E-05,6.5918E-05,11.9305
11.9328,-1.37329E-05,6.86646E-05,11.9302
11.8853,-3.38745E-05,7.1106E-05,11.9298
11.7971,-3.57056E-05,7.08008E-05,11.9295
11.8717,-3.32642E-05,7.56836E-05,11.9291
11.6952,-5.00488E-05,7.47681E-05,11.9288
11.8514,-4.69971E-05,7.69043E-05,11.9284
12.1229,-1.31226E-05,7.04956E-05,11.9281
12.1161,1.86157E-05,6.22559E-05,11.9277
12.0753,5.5542E-05,6.74438E-05,11.9274
12.2247,7.90405E-05,5.06592E-05,11.927
11.8785,0.000100403,5.58472E-05,11.9267
11.8717,0.000109253,5.61523E-05,11.9263
11.7699,0.00011322,5.12695E-05,11.926
11.6952,0.000114746,4.54712E-05,11.9256
11.7631,0.000103455,4.79126E-05,11.9253
12.055,8.97217E-05,4.30298E-05,11.925
11.7495,5.79834E-05,5.18799E-05,11.9246
12.1364,2.83813E-05,5.40161E-05,11.9243
12.1432,1.00708E-05,5.61523E-05,11.924
12.1093,4.27246E-06,5.64575E-05,11.9236
12.0957,9.15527E-06,6.01196E-05,11.9233
11.8989,9.76562E-06,6.19507E-05,11.923
11.8853,1.12915E-05,7.14111E-05,11.9226
11.6884,1.58691E-05,6.92749E-05,11.9223
11.7428,2.19727E-05,6.56128E-05,11.922
12.1364,1.40381E-05,5.82886E-05,11.9216
12.0889,1.49536E-05,5.79834E-05,11.9213
11.8106,4.57764E-06,5.5542E-05,11.921
12.1568,-4.88281E-06,6.50024E-05,11.9207
12.1093,-6.40869E-06,6.95801E-05,11.9204
11.8649,-6.40869E-06,6.53076E-05,11.92
11.7631,2.68555E-05,5.88989E-05,11.9197
11.8106,5.21851E-05,6.2561E-05,11.9194
11.8106,6.5918E-05,7.32422E-05,11.9191
11.6952,9.15527E-05,6.86646E-05,11.9188
12.0957,0.000100708,6.16455E-05,11.9185
12.1704,0.000101318,6.95801E-05,11.9182
12.1297,8.8501E-05,7.04956E-05,11.9179
12.0618,6.83594E-05,6.43921E-05,11.9176
12.1229,5.7373E-05,6.073E-05,11.9173
11.9667,4.24194E-05,5.06592E-05,11.917
11.8174,3.9978E-05,4.94385E-05,11.9167
11.6817,3.08228E-05,5.34058E-05,11.9164
11.7699,1.46484E-05,4.88281E-05,11.9161
11.8853,1.00708E-05,4.45557E-05,11.9158
12.0007,1.80054E-05,5.00488E-05,11.9155
12.0753,2.47192E-05,6.28662E-05,11.9152
12.1636,2.0752E-05,7.50732E-05,11.9149
12.1093,5.18799E-06,7.8125E-05,11.9147
12.0143,1.67847E-05,6.37817E-05,11.9144
11.9735,2.38037E-05,6.74438E-05,11.9141
11.926,2.80762E-05,6.37817E-05,11.9138
11.7224,4.05884E-05,5.95093E-05,11.9136
11.7292,5.24902E-05,6.83594E-05,11.9133
11.96,5.37109E-05,6.98853E-05,11.9131
12.1161,4.54712E-05,6.53076E-05,11.9128
12.2111,4.45557E-05,6.22559E-05,11.9125
12.1432,3.41797E-05,5.79834E-05,11.9123
12.1907,3.05176E-05,6.13403E-05,11.912
12.0143,2.0752E-05,4.79126E-05,11.9118
11.8242,1.19019E-05,3.9978E-05,11.9115
11.9328,-2.01416E-05,5.88989E-05,11.9113
11.8174,-4.36401E-05,5.70679E-05,11.9111
11.5188,-5.15747E-05,5.67627E-05,11.9108
12.0007,-4.11987E-05,6.2561E-05,11.9106
12.0957,-8.54492E-06,6.7749E-05,11.9104
12.0753,2.83813E-05,6.98853E-05,11.9101
12.3197,6.71387E-05,7.14111E-05,11.9099
12.15,0.000104065,7.2937E-05,11.9097
12.0278,0.000104675,7.35474E-05,11.9095
11.8649,9.91821E-05,7.08008E-05,11.9093
11.8242,9.42993E-05,6.46973E-05,11.909
11.9192,9.8877E-05,5.34058E-05,11.9088
11.7495,0.000105591,4.48608E-05,11.9086
11.736,6.7749E-05,5.18799E-05,11.9084
12.1364,3.44849E-05,5.82886E-05,11.9082
12.1161,2.41089E-05,5.76782E-05,11.908
12.0889,2.68555E-05,5.24902E-05,11.9079
12.2586,3.66211E-05,5.98145E-05,11.9077
11.9464,3.63159E-05,6.40869E-05,11.9075
11.8921,3.14331E-05,7.23267E-05,11.9073
11.7428,2.34985E-05,6.62231E-05,11.9071
11.7563,-2.13623E-06,6.43921E-05,11.907
